STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,,,mean percipitation mm/day,inch/year,liters/(m^2 year)
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/3/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/4/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/5/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/6/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/7/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/8/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/9/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/10/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/11/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/12/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/13/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/14/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/15/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/16/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/17/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/18/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/19/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/20/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/21/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/22/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/23/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/24/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/25/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/26/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/27/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/28/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/29/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/30/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,8/31/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/1/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/2/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/3/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/4/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/5/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/6/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/7/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/8/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/9/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/10/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/11/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/12/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/13/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/14/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/15/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/16/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/17/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/18/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/19/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/20/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/21/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/22/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/23/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/24/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/25/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/26/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/27/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/28/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/29/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,9/30/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/1/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/2/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/3/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/4/10,0.8,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/5/10,2.5,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/6/10,6.4,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/7/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/8/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/9/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/10/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/11/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/12/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/13/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/14/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/15/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/16/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/17/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/18/10,5.1,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/19/10,2.8,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/20/10,1.3,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/21/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/22/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/23/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/24/10,0.3,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/25/10,0.5,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/26/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/27/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/28/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/29/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/30/10,10.7,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,10/31/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/1/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/2/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/3/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/4/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/5/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/6/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/7/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/8/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/9/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/10/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/11/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/12/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/13/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/14/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/15/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/16/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/17/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/18/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/19/10,0,"T,,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/20/10,16,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/21/10,7.1,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/22/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/23/10,0,",,0,2400",,,,,,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/24/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/25/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/26/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/27/10,0.8,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/28/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/29/10,0,",,0,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,11/30/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/1/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/2/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/3/10,0,",,0,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/4/10,0,"T,,0,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/5/10,11.9,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/6/10,0.5,",,0,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/7/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/8/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/9/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/10/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/11/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/12/10,0,",,0,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/13/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/14/10,0,",,0,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/15/10,0.3,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/16/10,0,"T,,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/17/10,19.3,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/18/10,39.1,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/19/10,93,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/20/10,119.6,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/21/10,17,",,0,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/22/10,30,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/23/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/24/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/25/10,10.7,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/26/10,0.5,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/27/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/28/10,0,",,0,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/29/10,7.1,",,0,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/30/10,0,",,0,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,12/31/10,0,",,0,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/1/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/2/11,11.2,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/3/11,0,",,K,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/4/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/5/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/6/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/7/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/8/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/9/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/10/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/11/11,0,"T,,K,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/12/11,0,",,K,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/13/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/14/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/15/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/16/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/17/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/18/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/19/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/20/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/21/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/22/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/23/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/24/11,0,",,K,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/25/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/26/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/27/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/28/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/29/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/30/11,0.8,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,1/31/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/1/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/2/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/3/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/4/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/5/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/6/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/7/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/8/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/9/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/10/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/11/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/12/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/13/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/14/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/15/11,1.5,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/16/11,8.1,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/17/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/18/11,29.7,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/19/11,10.4,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/20/11,0.3,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/21/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/22/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/23/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/24/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/25/11,31.2,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/26/11,1.8,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/27/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,2/28/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,3/1/11,0,",,K,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,3/2/11,2.3,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,3/3/11,0.8,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,3/4/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,3/5/11,0,",,K,2400",,,0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,3/6/11,0,",,K,2400",0,",,W",0,",,W",,,,,
USC00046161,"NEWHALL 5 NW, CA US",34.3933,-118.5938,538,3/7/11,0,",,K,2400",0,",,W",0,",,W",,,,,
